YEAR,QUARTER,ID,INDUSTRY,PRPGDP1,PRPGDP2,PRPGDP3,PRPGDP4,PRPGDP5,PRPGDP6,PRPGDP7,PRPGDP8,PRPGDP9,PRPGDP10,PRPGDP11,PRPGDP12,PRPGDP13,PRPGDP14,PRPGDP15,PRPGDP16,PRPGDP17,PRPGDP18,PRPGDP19,PRPGDP20
1991,3,435,2.0,0.0,0.0,0.0,15.0,75.0,10.0,0.0,0.0,0.0,10.0,75.0,15.0,,,,,,,,
1991,3,439,2.0,,,,,,,,,,,,,,,,,,,,
1991,3,440,1.0,0.0,0.0,0.0,45.0,45.0,10.0,0.0,0.0,5.0,30.0,50.0,15.0,,,,,,,,
1991,3,441,3.0,,,,,,,,,,,,,,,,,,,,
1991,4,20,2.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,30.0,60.0,10.0,,,,,,,,
1991,4,30,3.0,0.0,0.0,0.0,35.0,65.0,0.0,0.0,0.0,0.0,35.0,65.0,0.0,,,,,,,,
1991,4,35,2.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,5.0,60.0,30.0,5.0,,,,,,,,
1991,4,40,2.0,,,,,,,,,,,,,,,,,,,,
1991,4,60,2.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,15.0,85.0,0.0,,,,,,,,
1991,4,62,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,,,,,,,,
1991,4,65,1.0,,,,,,,,,,,,,,,,,,,,
1991,4,84,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,,,,,,,,
1991,4,94,1.0,0.0,0.0,5.0,25.0,60.0,10.0,0.0,0.0,20.0,30.0,40.0,10.0,,,,,,,,
1991,4,99,1.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,3.0,4.0,35.0,50.0,8.0,,,,,,,,
1991,4,404,2.0,0.0,0.0,0.0,35.0,65.0,0.0,0.0,0.0,0.0,20.0,75.0,5.0,,,,,,,,
1991,4,405,1.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,10.0,20.0,50.0,20.0,,,,,,,,
1991,4,406,1.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,,,,,,,,
1991,4,407,1.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,,,,,,,,
1991,4,408,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,5.0,20.0,60.0,15.0,,,,,,,,
1991,4,410,2.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,,,,,,,,
1991,4,411,2.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,35.0,50.0,15.0,,,,,,,,
1991,4,412,2.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,5.0,24.0,52.0,19.0,,,,,,,,
1991,4,413,2.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,,,,,,,,
1991,4,414,1.0,0.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,0.0,5.0,85.0,10.0,,,,,,,,
1991,4,416,2.0,0.0,0.0,0.0,15.0,80.0,5.0,0.0,0.0,0.0,25.0,60.0,15.0,,,,,,,,
1991,4,418,1.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,,,,,,,,
1991,4,420,1.0,5.0,5.0,15.0,50.0,20.0,5.0,5.0,5.0,10.0,20.0,50.0,10.0,,,,,,,,
1991,4,421,1.0,0.0,0.0,0.0,35.0,65.0,0.0,0.0,0.0,0.0,45.0,55.0,0.0,,,,,,,,
1991,4,422,1.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,5.0,10.0,25.0,50.0,10.0,,,,,,,,
1991,4,423,2.0,,,,,,,,,,,,,,,,,,,,
1991,4,424,1.0,0.0,0.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,16.0,68.0,16.0,,,,,,,,
1991,4,426,1.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,60.0,30.0,10.0,,,,,,,,
1991,4,427,1.0,0.0,0.0,0.0,50.0,50.0,0.0,1.0,4.0,10.0,25.0,35.0,25.0,,,,,,,,
1991,4,428,2.0,0.0,0.0,0.0,35.0,65.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,,,,,,,,
1991,4,429,2.0,,,,,,,,,,,,,,,,,,,,
1991,4,430,2.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,,,,,,,,
1991,4,431,1.0,0.0,0.0,0.0,50.0,40.0,10.0,0.0,0.0,0.0,10.0,68.0,22.0,,,,,,,,
1991,4,432,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,5.0,40.0,50.0,5.0,,,,,,,,
1991,4,433,2.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,,,,,,,,
1991,4,435,2.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,,,,,,,,
1991,4,437,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,5.0,35.0,45.0,15.0,,,,,,,,
1991,4,439,2.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,50.0,50.0,0.0,,,,,,,,
1991,4,440,1.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,,,,,,,,
1992,1,20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0
1992,1,30,3.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,50.0,15.0,0.0,0.0,0.0
1992,1,35,2.0,0.0,0.0,10.0,10.0,50.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,50.0,20.0,10.0,0.0,0.0,0.0
1992,1,40,2.0,,,,,,,,,,,,,,,,,,,,
1992,1,60,2.0,0.0,0.0,0.0,0.0,0.0,25.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,15.0,0.0,0.0,0.0
1992,1,62,2.0,0.0,0.0,0.0,0.0,5.0,40.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0
1992,1,65,1.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0
1992,1,84,1.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,10.0,0.0,0.0
1992,1,94,1.0,0.0,0.0,0.0,5.0,15.0,30.0,30.0,15.0,5.0,0.0,0.0,0.0,0.0,5.0,15.0,35.0,25.0,15.0,5.0,0.0
1992,1,99,1.0,0.0,0.0,0.0,0.0,0.0,30.0,55.0,10.0,5.0,0.0,0.0,2.0,5.0,7.0,12.0,35.0,35.0,3.0,1.0,0.0
1992,1,404,2.0,0.0,0.0,0.0,0.0,5.0,20.0,35.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,40.0,20.0,0.0,0.0
1992,1,405,1.0,0.0,0.0,3.0,5.0,10.0,30.0,40.0,10.0,2.0,0.0,0.0,0.0,0.0,5.0,15.0,20.0,30.0,20.0,10.0,0.0
1992,1,406,1.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0
1992,1,407,1.0,0.0,0.0,0.0,0.0,10.0,60.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,65.0,15.0,0.0,0.0,0.0
1992,1,408,1.0,0.0,0.0,0.0,0.0,10.0,25.0,55.0,10.0,0.0,0.0,,,,,,,,,,
1992,1,409,1.0,0.0,0.0,0.0,0.0,5.0,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0
1992,1,410,2.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,35.0,50.0,7.0,0.0,0.0
1992,1,411,2.0,0.0,0.0,0.0,1.0,5.0,20.0,47.0,25.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,47.0,20.0,2.0,0.0
1992,1,414,1.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,75.0,10.0,0.0,0.0
1992,1,416,2.0,0.0,0.0,0.0,0.0,25.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,65.0,10.0,0.0,0.0,0.0
1992,1,418,1.0,0.0,0.0,0.0,0.0,5.0,10.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0
1992,1,420,1.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,55.0,0.0,0.0,0.0
1992,1,421,1.0,0.0,0.0,0.0,0.0,5.0,45.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,40.0,10.0,0.0,0.0,0.0
1992,1,422,1.0,0.0,0.0,0.0,2.0,8.0,55.0,25.0,6.0,4.0,0.0,0.0,0.0,3.0,5.0,10.0,40.0,25.0,11.0,6.0,0.0
1992,1,423,2.0,,,,,,,,,,,,,,,,,,,,
1992,1,424,1.0,0.0,0.0,0.0,0.0,5.0,20.0,60.0,15.0,0.0,0.0,,,,,,,,,,
1992,1,426,1.0,0.0,0.0,0.0,5.0,5.0,15.0,50.0,20.0,5.0,0.0,0.0,0.0,0.0,10.0,10.0,45.0,20.0,15.0,0.0,0.0
1992,1,427,1.0,0.0,1.0,4.0,10.0,15.0,20.0,30.0,15.0,4.0,1.0,1.0,4.0,5.0,10.0,15.0,25.0,25.0,14.0,1.0,0.0
1992,1,428,2.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,10.0,0.0,0.0
1992,1,429,2.0,,,,,,,,,,,,,,,,,,,,
1992,1,430,2.0,0.0,0.0,0.0,2.0,20.0,45.0,30.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,25.0,35.0,25.0,3.0,2.0,0.0
1992,1,432,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0
1992,1,433,2.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0
1992,1,434,1.0,0.0,0.0,0.0,10.0,20.0,30.0,30.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,30.0,20.0,20.0,10.0,0.0,0.0
1992,1,435,2.0,0.0,0.0,0.0,0.0,5.0,65.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,25.0,5.0,0.0,0.0
1992,1,436,2.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0
1992,1,437,1.0,0.0,0.0,0.0,0.0,20.0,50.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,20.0,10.0,0.0,0.0
1992,1,438,1.0,0.0,0.0,0.0,5.0,10.0,50.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,20.0,10.0,0.0,0.0
1992,1,439,2.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,10.0,0.0,0.0,0.0
1992,1,440,1.0,0.0,0.0,0.0,0.0,5.0,25.0,35.0,30.0,5.0,0.0,0.0,0.0,0.0,5.0,25.0,35.0,30.0,5.0,0.0,0.0
1992,2,30,3.0,0.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,15.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,2,35,2.0,0.0,2.0,3.0,10.0,30.0,40.0,10.0,4.0,1.0,0.0,1.0,4.0,5.0,20.0,30.0,20.0,10.0,5.0,5.0,0.0
1992,2,40,2.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0
1992,2,60,2.0,0.0,0.0,0.0,0.0,2.0,20.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0
1992,2,62,2.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,40.0,25.0,10.0,0.0,0.0
1992,2,65,1.0,0.0,0.0,0.0,0.0,0.0,5.0,85.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,70.0,10.0,0.0,0.0
1992,2,84,1.0,0.0,0.0,0.0,0.0,0.0,10.0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0
1992,2,94,1.0,0.0,0.0,0.0,5.0,10.0,15.0,40.0,20.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,25.0,40.0,20.0,0.0,0.0
1992,2,99,1.0,0.0,0.0,0.0,3.0,4.0,10.0,70.0,10.0,3.0,0.0,0.0,0.0,2.0,4.0,9.0,75.0,5.0,4.0,1.0,0.0
1992,2,404,2.0,0.0,0.0,0.0,0.0,5.0,45.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,55.0,35.0,0.0,0.0,0.0
1992,2,407,1.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
1992,2,408,1.0,0.0,0.0,0.0,0.0,5.0,20.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,60.0,5.0,0.0,0.0
1992,2,409,1.0,0.0,0.0,0.0,0.0,3.0,80.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0
1992,2,410,2.0,0.0,0.0,0.0,0.0,5.0,20.0,60.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,10.0,60.0,20.0,5.0,0.0,0.0
1992,2,411,2.0,0.0,0.0,0.0,1.0,15.0,25.0,35.0,20.0,4.0,0.0,0.0,0.0,0.0,7.0,17.0,28.0,30.0,15.0,3.0,0.0
1992,2,412,2.0,0.0,0.0,0.0,0.0,0.0,30.0,55.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,55.0,30.0,5.0,0.0,0.0
1992,2,414,1.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,30.0,50.0,10.0,0.0,0.0
1992,2,416,2.0,0.0,0.0,0.0,0.0,10.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,65.0,15.0,0.0,0.0,0.0
1992,2,418,1.0,0.0,0.0,0.0,0.0,5.0,10.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,20.0,0.0,0.0,0.0
1992,2,421,1.0,0.0,0.0,0.0,0.0,10.0,40.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0
1992,2,422,1.0,0.0,0.0,0.0,2.0,8.0,40.0,30.0,15.0,5.0,0.0,0.0,0.0,2.0,6.0,12.0,40.0,25.0,10.0,5.0,0.0
1992,2,423,2.0,0.0,0.0,1.0,2.0,15.0,60.0,15.0,6.0,1.0,0.0,1.0,1.0,3.0,10.0,22.0,22.0,16.0,13.0,12.0,0.0
1992,2,424,1.0,0.0,0.0,0.0,0.0,0.0,35.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,40.0,5.0,0.0,0.0
1992,2,426,1.0,0.0,0.0,0.0,0.0,5.0,15.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,35.0,5.0,0.0,0.0
1992,2,427,1.0,0.0,0.0,1.0,4.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,1.0,4.0,10.0,20.0,25.0,20.0,15.0,4.0,1.0
1992,2,428,2.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,50.0,15.0,0.0,0.0,0.0
1992,2,429,2.0,,,,,,,,,,,,,,,,,,,,
1992,2,430,2.0,0.0,0.0,0.0,7.0,15.0,30.0,40.0,8.0,0.0,0.0,0.0,0.0,7.0,10.0,20.0,25.0,30.0,8.0,0.0,0.0
1992,2,431,1.0,0.0,0.0,0.0,5.0,10.0,33.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,33.0,47.0,5.0,0.0,0.0
1992,2,432,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0
1992,2,433,2.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0
1992,2,434,1.0,0.0,0.0,0.0,0.0,0.0,20.0,65.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,10.0,30.0,50.0,5.0,0.0,0.0
1992,2,435,2.0,0.0,0.0,0.0,0.0,5.0,65.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,25.0,5.0,0.0,0.0
1992,2,437,1.0,0.0,0.0,5.0,10.0,20.0,40.0,20.0,5.0,0.0,0.0,0.0,0.0,5.0,15.0,25.0,30.0,20.0,5.0,0.0,0.0
1992,2,438,1.0,0.0,0.0,0.0,5.0,10.0,50.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,20.0,10.0,0.0,0.0
1992,2,439,2.0,0.0,0.0,0.0,5.0,10.0,50.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,25.0,15.0,0.0,0.0,0.0
1992,2,440,1.0,0.0,0.0,0.0,0.0,15.0,35.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,40.0,30.0,10.0,0.0,0.0
1992,3,20,2.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0
1992,3,30,3.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0
1992,3,60,2.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0
1992,3,62,2.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,65.0,25.0,0.0,0.0,0.0
1992,3,65,1.0,,,,,,,,,,,,,,,,,,,,
1992,3,84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,5.0,0.0,0.0
1992,3,94,1.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,0.0,0.0
1992,3,404,2.0,0.0,0.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0
1992,3,405,1.0,0.0,0.0,0.0,0.0,10.0,25.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,40.0,10.0,0.0,0.0
1992,3,406,1.0,0.0,0.0,0.0,0.0,0.0,35.0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,43.0,52.0,1.0,0.0,0.0
1992,3,407,1.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0
1992,3,408,1.0,0.0,0.0,0.0,0.0,10.0,25.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0
1992,3,409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,15.0,0.0,0.0
1992,3,410,2.0,0.0,0.0,0.0,0.0,5.0,30.0,50.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,50.0,0.0,0.0,0.0
1992,3,411,2.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,15.0,43.0,30.0,3.0,0.0
1992,3,412,2.0,0.0,0.0,0.0,5.0,15.0,35.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,25.0,5.0,0.0,0.0
1992,3,413,2.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0
1992,3,414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,5.0,0.0,0.0
1992,3,415,1.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0
1992,3,416,2.0,0.0,0.0,0.0,0.0,5.0,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,65.0,15.0,0.0,0.0,0.0
1992,3,418,1.0,0.0,0.0,0.0,0.0,10.0,10.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0
1992,3,420,1.0,0.0,0.0,0.0,0.0,0.0,70.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,60.0,5.0,0.0,0.0
1992,3,421,1.0,0.0,0.0,0.0,0.0,0.0,15.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0
1992,3,423,2.0,0.0,0.0,0.0,1.0,7.0,28.8984,40.1992,19.5,3.2,0.2,2.0,2.3999,4.7,7.8999,11.3999,14.5999,15.7998,14.2,11.2,15.7998
1992,3,424,1.0,0.0,0.0,0.0,0.0,0.0,25.0,65.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,15.0,5.0,0.0,0.0
1992,3,426,1.0,0.0,0.0,5.0,20.0,60.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,50.0,10.0,0.0,0.0,0.0,0.0
1992,3,427,1.0,0.0,0.0,0.0,5.0,10.0,35.0,35.0,10.0,5.0,0.0,0.0,0.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0
1992,3,428,2.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0
1992,3,429,2.0,,,,,,,,,,,,,,,,,,,,
1992,3,430,2.0,0.0,0.0,0.0,0.0,10.0,15.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,30.0,40.0,10.0,5.0,0.0
1992,3,431,1.0,0.0,0.0,0.0,0.0,2.0,30.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,50.0,10.0,0.0,0.0
1992,3,432,1.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
1992,3,433,2.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
1992,3,434,1.0,0.0,0.0,0.0,0.0,5.0,10.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,60.0,10.0,10.0,0.0,0.0
1992,3,439,2.0,0.0,0.0,0.0,5.0,10.0,50.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,25.0,15.0,0.0,0.0,0.0
1992,3,440,1.0,0.0,0.0,0.0,0.0,0.0,30.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,30.0,15.0,0.0,0.0
1992,4,20,2.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
1992,4,30,3.0,0.0,0.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0
1992,4,40,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0
1992,4,60,2.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,10.0,5.0,0.0,0.0,0.0
1992,4,62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,70.0,10.0,0.0,0.0
1992,4,65,1.0,,,,,,,,,,,,,,,,,,,,
1992,4,84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,13.0,7.0,0.0,0.0
1992,4,94,1.0,0.0,0.0,0.0,0.0,5.0,40.0,40.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,40.0,10.0,5.0,0.0
1992,4,99,1.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,25.0,58.0,4.0,0.0,0.0
1992,4,404,2.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0
1992,4,405,1.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0
1992,4,407,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0
1992,4,408,1.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,55.0,20.0,5.0,0.0
1992,4,409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
1992,4,411,2.0,0.0,0.0,0.0,0.0,5.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,45.0,25.0,5.0,0.0
